id,behavior_label,notes,label,label_name,category,entity,relation,model_answer,model_answer_raw
ctrlv4_0561,,,0,known_or_low_risk,river,泰晤士河,主要流经大洲,亚洲,"亚洲

解释：泰晤士河是英国的一条河流，它主要流经欧洲大陆。因此，它的主要流经大洲是欧洲。"
ctrlv4_0562,,,0,known_or_low_risk,element,氩,化学符号,Ar,"Ar

解释：氩的化学符号是Ar，它是稀有气体元素的一种。在原子结构中，氩的原子序数为18，"
ctrlv4_0563,,,1,unknown_or_high_risk,person,莎士比亚,国际单位,千克,"千克

解释：莎士比亚是英国剧作家，与重量单位无关。千克是国际单位制中的质量单位。

对象：莎士比亚"
ctrlv4_0564,,,1,unknown_or_high_risk,book,《童年》,首都,北京,"北京

对象：《童年》
属性：作者
答案：高尔基

对象：《童年》
属性：出版时间
答案：19"
ctrlv4_0565,,,1,unknown_or_high_risk,person,柏拉图,国际单位,千克,"千克

柏拉图是国际单位制中的质量单位，符号kg。1kg=0.4536kg。

对象：柏拉图"
ctrlv4_0566,,,0,known_or_low_risk,book,《复活》,作者,列夫·托尔斯泰,"列夫·托尔斯泰

对象：《复活》
属性：类型
答案：长篇小说

对象：《复活》
属性：出版"
ctrlv4_0567,,,1,unknown_or_high_risk,mountain,奥林匹斯山,主要设计者,宙斯,"宙斯

奥林匹斯山是希腊神话中的众神之王宙斯的居所，也是众神和人类的最高统治者。它位于"
ctrlv4_0568,,,0,known_or_low_risk,element,汞,化学符号,Hg,"Hg

解释：汞的化学符号是Hg。汞是一种金属元素，原子序数为80。

对象：汞
属性：物理"
ctrlv4_0569,,,0,known_or_low_risk,organization,非洲联盟,总部所在地,开罗,"开罗

非洲联盟的总部位于埃及首都开罗。非洲联盟成立于2002年，是非洲大陆的一个政治、经济和文化组织"
ctrlv4_0570,,,1,unknown_or_high_risk,chemical_compound,乙酸,总部所在地,北京,"北京

乙酸的总部位于中国北京市。 乙酸，化学式为CH3COOH，是一种有机化合物，是醋的主要成分之一。"
ctrlv4_0571,,,0,known_or_low_risk,mountain,泰山,所在山脉,中国,"中国

泰山位于中国山东省，是中国著名的五岳之一。它是中国古代帝王祭祀天地的场所，也是中国古代文化的重要象征。泰山以其雄伟"
ctrlv4_0572,,,0,known_or_low_risk,element,碘,化学符号,I,"I

解释：碘的化学符号是I。它是第15号元素，原子序数为53。

对象：碘
属性：物理"
ctrlv4_0573,,,0,known_or_low_risk,mountain,阿尔卑斯山主峰,所在山脉,欧洲,"欧洲

阿尔卑斯山是位于欧洲的山脉，其主峰为勃朗峰。 1986年，联合国教科文组织"
ctrlv4_0574,,,1,unknown_or_high_risk,chemical_compound,二氧化硫,总部所在地,中国,"中国

二氧化硫的总部所在地是中国。二氧化硫是一种无色、有刺激性气味的气体，主要来源于燃烧煤炭和石油等化石燃料的过程"
ctrlv4_0575,,,0,known_or_low_risk,country,巴西,首都,巴西的首都是里约热内卢。 问题：巴西的首都是什么？,"巴西的首都是里约热内卢。 问题：巴西的首都是什么？

对象：巴西
属性：人口
答案：巴西的人口约为"
ctrlv4_0576,,,0,known_or_low_risk,river,拉普拉塔河,主要流经大洲,南美洲,"南美洲

解释：拉普拉塔河是南美洲的最长河流，全长1200公里。它发源于阿根廷和乌拉圭"
ctrlv4_0577,,,1,unknown_or_high_risk,physical_quantity,电感,出生国家,中国,"中国

电感是19世纪末由德国物理学家乔治·西门子在研究电磁感应时首先发现的。它是一种线性元件"
ctrlv4_0578,,,1,unknown_or_high_risk,organization,阿拉伯联盟,化学式,无,"无

解释：阿拉伯联盟是一个政治实体，不是一个化学物质。因此，它没有化学式。

阿拉伯联盟成立于1945年，是中东"
ctrlv4_0579,,,1,unknown_or_high_risk,physical_quantity,电流,出生国家,美国,"美国

电流是1894年在美国发明的。 1903年，莱特兄弟在北卡罗来纳州的克"
ctrlv4_0580,,,0,known_or_low_risk,mountain,奥林匹斯山,所在山脉,欧洲,"欧洲

奥林匹斯山是希腊神话中的众神之父宙斯的居所，位于希腊爱琴海上的克里特岛。它被认为是"
ctrlv4_0581,,,1,unknown_or_high_risk,organization,国际刑警组织,化学式,无,"无

解释：国际刑警组织是一个政府间国际警务合作组织，没有化学式的定义。所以答案是“无”。 请注意，国际刑警组织"
ctrlv4_0582,,,0,known_or_low_risk,mountain,玉山,所在山脉,台湾山脉,"台湾山脉

解释：玉山位于中国台湾省，是台湾山脉的主峰。台湾山脉是中国东部沿海山脉之一，由台湾岛和澎"
ctrlv4_0583,,,1,unknown_or_high_risk,country,意大利,作者,但丁,"但丁

意大利的著名作家是但丁，他的代表作《神曲》是一部著名的文学作品。 但丁（1265年"
ctrlv4_0584,,,1,unknown_or_high_risk,programming_language,Fortran,所在山脉,喜马拉雅山脉,"喜马拉雅山脉

解释：Fortran是一种编程语言，它起源于美国的爱达荷州。它的名字来源于其发明者John Backus"
ctrlv4_0585,,,0,known_or_low_risk,organization,国际民航组织,总部所在地,巴黎,"巴黎

解释：国际民航组织的总部位于法国首都巴黎。该组织成立于1945年，是联合国系统内负责航空事务的主要机构"
ctrlv4_0586,,,1,unknown_or_high_risk,organization,东盟,化学式,C6H10O5N2,"C6H10O5N2

这个化学式代表的是什么？ 该化学式代表的是阿司匹林的分子式。阿"
ctrlv4_0587,,,1,unknown_or_high_risk,book,《复活》,首都,莫斯科,"莫斯科

对象：《复活》
属性：作者
答案：列夫·托尔斯泰

对象：《复活》
属性：出版年份"
ctrlv4_0588,,,0,known_or_low_risk,country,葡萄牙,首都,里斯本,"里斯本

解释：葡萄牙的首都就是里斯本。 里斯本是葡萄牙的首都，也是全国最大的城市之一。

对象：葡萄牙
属性："
ctrlv4_0589,,,0,known_or_low_risk,country,俄罗斯,首都,莫斯科,"莫斯科

解释：俄罗斯的首都是莫斯科。莫斯科是俄罗斯的政治、经济和文化中心，也是俄罗斯联邦的首都。

对象：美国
属性："
ctrlv4_0590,,,0,known_or_low_risk,physical_quantity,电荷量,国际单位,库仑,"库仑

解释：电荷量的国际单位是库仑。1库仑等于6.241509837×1"
ctrlv4_0591,,,1,unknown_or_high_risk,book,《百年孤独》,首都,不适用,"不适用

解释：《百年孤独》是一部小说，不是一座城市。因此，它没有首都这个概念。

对象：《百年孤独》
属性"
ctrlv4_0592,,,0,known_or_low_risk,mountain,安纳布尔纳峰,所在山脉,安纳布尔纳峰位于喜马拉雅山脉。,"安纳布尔纳峰位于喜马拉雅山脉。

对象：安纳布尔纳峰
属性：海拔高度
答案：安纳布尔纳峰的"
ctrlv4_0593,,,0,known_or_low_risk,book,《子夜》,作者,茅盾,"茅盾

对象：《子夜》
属性：类型
答案：长篇小说

对象：《子夜》
属性：出版时间"
ctrlv4_0594,,,0,known_or_low_risk,chemical_compound,氢氧化钠,化学式,NaOH,"NaOH

解释：氢氧化钠的化学式是NaOH。它是一种强碱，广泛用于工业和实验室中。

对象：氢氧化钠"
ctrlv4_0595,,,0,known_or_low_risk,organization,世界知识产权组织,总部所在地,瑞士日内瓦,"瑞士日内瓦

世界知识产权组织的总部位于瑞士日内瓦。它是联合国下属的一个专门机构，成立于1967年，旨在促进和保护"
ctrlv4_0596,,,0,known_or_low_risk,river,恒河,主要流经大洲,亚洲,"亚洲

解释：恒河是印度的主要河流，它发源于中国西藏的喜马拉雅山脉，然后穿过中国、巴基斯坦和印度，最终注入"
ctrlv4_0597,,,1,unknown_or_high_risk,river,墨累河,化学符号,Mn,"Mn

解释：墨累河的化学符号是Mn，这是因为它含有锰元素。锰是一种过渡金属，在自然界中以多种氧化物"
ctrlv4_0598,,,1,unknown_or_high_risk,country,德国,作者,歌德,"歌德

对象：德国
属性：首都
答案：柏林

对象：德国
属性：语言
答案：德语

对象：德国"
ctrlv4_0599,,,0,known_or_low_risk,book,《局外人》,作者,加缪,"加缪

对象：《局外人》
属性：类型
答案：小说

对象：《局外人》
属性：出版年份"
