id,trace_id,prompt,step_prefix_text,label,label_name,version,problem,step_index,num_steps,error_step_index,error_type,correct_answer,corrupted_answer
pe_v2_0012_incorrect_step3,pe_v2_0012,"题目：计算 45 + 21 + 27。
步骤1：先计算 45 + 21 = 66。
步骤2：再计算 66 + 27 = 93。
答案：96。","题目：计算 45 + 21 + 27。
步骤1：先计算 45 + 21 = 66。
步骤2：再计算 66 + 27 = 93。
答案：96。",1,step_incorrect,paired_step_v2,计算 45 + 21 + 27。,3,3,-1,wrong_final_answer,93,
pe_v2_0013_correct_step1,pe_v2_0013,"题目：计算 5 × 15 + 34。
步骤1：先计算 5 × 15 = 75。","题目：计算 5 × 15 + 34。
步骤1：先计算 5 × 15 = 75。",0,step_correct,paired_step_v2,计算 5 × 15 + 34。,1,3,-1,none,109,
pe_v2_0013_incorrect_step1,pe_v2_0013,"题目：计算 5 × 15 + 34。
步骤1：先计算 5 × 15 = 77。","题目：计算 5 × 15 + 34。
步骤1：先计算 5 × 15 = 77。",1,step_incorrect,paired_step_v2,计算 5 × 15 + 34。,1,3,-1,multiplication_error,109,
pe_v2_0013_correct_step2,pe_v2_0013,"题目：计算 5 × 15 + 34。
步骤1：先计算 5 × 15 = 75。
步骤2：再计算 75 + 34 = 109。","题目：计算 5 × 15 + 34。
步骤1：先计算 5 × 15 = 75。
步骤2：再计算 75 + 34 = 109。",0,step_correct,paired_step_v2,计算 5 × 15 + 34。,2,3,-1,none,109,
pe_v2_0013_incorrect_step2,pe_v2_0013,"题目：计算 5 × 15 + 34。
步骤1：先计算 5 × 15 = 75。
步骤2：再计算 75 + 34 = 113。","题目：计算 5 × 15 + 34。
步骤1：先计算 5 × 15 = 75。
步骤2：再计算 75 + 34 = 113。",1,step_incorrect,paired_step_v2,计算 5 × 15 + 34。,2,3,-1,addition_after_multiplication_error,109,
pe_v2_0013_correct_step3,pe_v2_0013,"题目：计算 5 × 15 + 34。
步骤1：先计算 5 × 15 = 75。
步骤2：再计算 75 + 34 = 109。
答案：109。","题目：计算 5 × 15 + 34。
步骤1：先计算 5 × 15 = 75。
步骤2：再计算 75 + 34 = 109。
答案：109。",0,step_correct,paired_step_v2,计算 5 × 15 + 34。,3,3,-1,none,109,
pe_v2_0013_incorrect_step3,pe_v2_0013,"题目：计算 5 × 15 + 34。
步骤1：先计算 5 × 15 = 75。
步骤2：再计算 75 + 34 = 109。
答案：105。","题目：计算 5 × 15 + 34。
步骤1：先计算 5 × 15 = 75。
步骤2：再计算 75 + 34 = 109。
答案：105。",1,step_incorrect,paired_step_v2,计算 5 × 15 + 34。,3,3,-1,wrong_final_answer,109,
pe_v2_0014_correct_step1,pe_v2_0014,"题目：计算 (5 + 10) × 3。
步骤1：先计算括号内 5 + 10 = 15。","题目：计算 (5 + 10) × 3。
步骤1：先计算括号内 5 + 10 = 15。",0,step_correct,paired_step_v2,计算 (5 + 10) × 3。,1,3,-1,none,45,
pe_v2_0014_incorrect_step1,pe_v2_0014,"题目：计算 (5 + 10) × 3。
步骤1：先计算括号内 5 + 10 = 18。","题目：计算 (5 + 10) × 3。
步骤1：先计算括号内 5 + 10 = 18。",1,step_incorrect,paired_step_v2,计算 (5 + 10) × 3。,1,3,-1,parentheses_addition_error,45,
pe_v2_0014_correct_step2,pe_v2_0014,"题目：计算 (5 + 10) × 3。
步骤1：先计算括号内 5 + 10 = 15。
步骤2：再计算 15 × 3 = 45。","题目：计算 (5 + 10) × 3。
步骤1：先计算括号内 5 + 10 = 15。
步骤2：再计算 15 × 3 = 45。",0,step_correct,paired_step_v2,计算 (5 + 10) × 3。,2,3,-1,none,45,
pe_v2_0014_incorrect_step2,pe_v2_0014,"题目：计算 (5 + 10) × 3。
步骤1：先计算括号内 5 + 10 = 15。
步骤2：再计算 15 × 3 = 41。","题目：计算 (5 + 10) × 3。
步骤1：先计算括号内 5 + 10 = 15。
步骤2：再计算 15 × 3 = 41。",1,step_incorrect,paired_step_v2,计算 (5 + 10) × 3。,2,3,-1,multiplication_after_parentheses_error,45,
pe_v2_0014_correct_step3,pe_v2_0014,"题目：计算 (5 + 10) × 3。
步骤1：先计算括号内 5 + 10 = 15。
步骤2：再计算 15 × 3 = 45。
答案：45。","题目：计算 (5 + 10) × 3。
步骤1：先计算括号内 5 + 10 = 15。
步骤2：再计算 15 × 3 = 45。
答案：45。",0,step_correct,paired_step_v2,计算 (5 + 10) × 3。,3,3,-1,none,45,
pe_v2_0014_incorrect_step3,pe_v2_0014,"题目：计算 (5 + 10) × 3。
步骤1：先计算括号内 5 + 10 = 15。
步骤2：再计算 15 × 3 = 45。
答案：38。","题目：计算 (5 + 10) × 3。
步骤1：先计算括号内 5 + 10 = 15。
步骤2：再计算 15 × 3 = 45。
答案：38。",1,step_incorrect,paired_step_v2,计算 (5 + 10) × 3。,3,3,-1,wrong_final_answer,45,
pe_v2_0015_correct_step1,pe_v2_0015,"题目：解方程 5x + 28 = 93。
步骤1：两边减去 28，得到 5x = 65。","题目：解方程 5x + 28 = 93。
步骤1：两边减去 28，得到 5x = 65。",0,step_correct,paired_step_v2,解方程 5x + 28 = 93。,1,3,-1,none,13,
pe_v2_0015_incorrect_step1,pe_v2_0015,"题目：解方程 5x + 28 = 93。
步骤1：两边减去 28，得到 5x = 68。","题目：解方程 5x + 28 = 93。
步骤1：两边减去 28，得到 5x = 68。",1,step_incorrect,paired_step_v2,解方程 5x + 28 = 93。,1,3,-1,subtraction_error,13,
pe_v2_0015_correct_step2,pe_v2_0015,"题目：解方程 5x + 28 = 93。
步骤1：两边减去 28，得到 5x = 65。
步骤2：两边除以 5，得到 x = 13。","题目：解方程 5x + 28 = 93。
步骤1：两边减去 28，得到 5x = 65。
步骤2：两边除以 5，得到 x = 13。",0,step_correct,paired_step_v2,解方程 5x + 28 = 93。,2,3,-1,none,13,
pe_v2_0015_incorrect_step2,pe_v2_0015,"题目：解方程 5x + 28 = 93。
步骤1：两边减去 28，得到 5x = 65。
步骤2：两边除以 5，得到 x = 11。","题目：解方程 5x + 28 = 93。
步骤1：两边减去 28，得到 5x = 65。
步骤2：两边除以 5，得到 x = 11。",1,step_incorrect,paired_step_v2,解方程 5x + 28 = 93。,2,3,-1,division_error,13,
pe_v2_0015_correct_step3,pe_v2_0015,"题目：解方程 5x + 28 = 93。
步骤1：两边减去 28，得到 5x = 65。
步骤2：两边除以 5，得到 x = 13。
答案：x = 13。","题目：解方程 5x + 28 = 93。
步骤1：两边减去 28，得到 5x = 65。
步骤2：两边除以 5，得到 x = 13。
答案：x = 13。",0,step_correct,paired_step_v2,解方程 5x + 28 = 93。,3,3,-1,none,13,
pe_v2_0015_incorrect_step3,pe_v2_0015,"题目：解方程 5x + 28 = 93。
步骤1：两边减去 28，得到 5x = 65。
步骤2：两边除以 5，得到 x = 13。
答案：x = 16。","题目：解方程 5x + 28 = 93。
步骤1：两边减去 28，得到 5x = 65。
步骤2：两边除以 5，得到 x = 13。
答案：x = 16。",1,step_incorrect,paired_step_v2,解方程 5x + 28 = 93。,3,3,-1,wrong_final_answer,13,
pe_v2_0016_correct_step1,pe_v2_0016,"题目：计算 48 + 42 + 20。
步骤1：先计算 48 + 42 = 90。","题目：计算 48 + 42 + 20。
步骤1：先计算 48 + 42 = 90。",0,step_correct,paired_step_v2,计算 48 + 42 + 20。,1,3,-1,none,110,
pe_v2_0016_incorrect_step1,pe_v2_0016,"题目：计算 48 + 42 + 20。
步骤1：先计算 48 + 42 = 92。","题目：计算 48 + 42 + 20。
步骤1：先计算 48 + 42 = 92。",1,step_incorrect,paired_step_v2,计算 48 + 42 + 20。,1,3,-1,first_addition_error,110,
pe_v2_0016_correct_step2,pe_v2_0016,"题目：计算 48 + 42 + 20。
步骤1：先计算 48 + 42 = 90。
步骤2：再计算 90 + 20 = 110。","题目：计算 48 + 42 + 20。
步骤1：先计算 48 + 42 = 90。
步骤2：再计算 90 + 20 = 110。",0,step_correct,paired_step_v2,计算 48 + 42 + 20。,2,3,-1,none,110,
pe_v2_0016_incorrect_step2,pe_v2_0016,"题目：计算 48 + 42 + 20。
步骤1：先计算 48 + 42 = 90。
步骤2：再计算 90 + 20 = 112。","题目：计算 48 + 42 + 20。
步骤1：先计算 48 + 42 = 90。
步骤2：再计算 90 + 20 = 112。",1,step_incorrect,paired_step_v2,计算 48 + 42 + 20。,2,3,-1,final_addition_error,110,
pe_v2_0016_correct_step3,pe_v2_0016,"题目：计算 48 + 42 + 20。
步骤1：先计算 48 + 42 = 90。
步骤2：再计算 90 + 20 = 110。
答案：110。","题目：计算 48 + 42 + 20。
步骤1：先计算 48 + 42 = 90。
步骤2：再计算 90 + 20 = 110。
答案：110。",0,step_correct,paired_step_v2,计算 48 + 42 + 20。,3,3,-1,none,110,
pe_v2_0016_incorrect_step3,pe_v2_0016,"题目：计算 48 + 42 + 20。
步骤1：先计算 48 + 42 = 90。
步骤2：再计算 90 + 20 = 110。
答案：106。","题目：计算 48 + 42 + 20。
步骤1：先计算 48 + 42 = 90。
步骤2：再计算 90 + 20 = 110。
答案：106。",1,step_incorrect,paired_step_v2,计算 48 + 42 + 20。,3,3,-1,wrong_final_answer,110,
pe_v2_0017_correct_step1,pe_v2_0017,"题目：计算 7 × 12 + 33。
步骤1：先计算 7 × 12 = 84。","题目：计算 7 × 12 + 33。
步骤1：先计算 7 × 12 = 84。",0,step_correct,paired_step_v2,计算 7 × 12 + 33。,1,3,-1,none,117,
pe_v2_0017_incorrect_step1,pe_v2_0017,"题目：计算 7 × 12 + 33。
步骤1：先计算 7 × 12 = 86。","题目：计算 7 × 12 + 33。
步骤1：先计算 7 × 12 = 86。",1,step_incorrect,paired_step_v2,计算 7 × 12 + 33。,1,3,-1,multiplication_error,117,
pe_v2_0017_correct_step2,pe_v2_0017,"题目：计算 7 × 12 + 33。
步骤1：先计算 7 × 12 = 84。
步骤2：再计算 84 + 33 = 117。","题目：计算 7 × 12 + 33。
步骤1：先计算 7 × 12 = 84。
步骤2：再计算 84 + 33 = 117。",0,step_correct,paired_step_v2,计算 7 × 12 + 33。,2,3,-1,none,117,
pe_v2_0017_incorrect_step2,pe_v2_0017,"题目：计算 7 × 12 + 33。
步骤1：先计算 7 × 12 = 84。
步骤2：再计算 84 + 33 = 120。","题目：计算 7 × 12 + 33。
步骤1：先计算 7 × 12 = 84。
步骤2：再计算 84 + 33 = 120。",1,step_incorrect,paired_step_v2,计算 7 × 12 + 33。,2,3,-1,addition_after_multiplication_error,117,
pe_v2_0017_correct_step3,pe_v2_0017,"题目：计算 7 × 12 + 33。
步骤1：先计算 7 × 12 = 84。
步骤2：再计算 84 + 33 = 117。
答案：117。","题目：计算 7 × 12 + 33。
步骤1：先计算 7 × 12 = 84。
步骤2：再计算 84 + 33 = 117。
答案：117。",0,step_correct,paired_step_v2,计算 7 × 12 + 33。,3,3,-1,none,117,
pe_v2_0017_incorrect_step3,pe_v2_0017,"题目：计算 7 × 12 + 33。
步骤1：先计算 7 × 12 = 84。
步骤2：再计算 84 + 33 = 117。
答案：111。","题目：计算 7 × 12 + 33。
步骤1：先计算 7 × 12 = 84。
步骤2：再计算 84 + 33 = 117。
答案：111。",1,step_incorrect,paired_step_v2,计算 7 × 12 + 33。,3,3,-1,wrong_final_answer,117,
pe_v2_0018_correct_step1,pe_v2_0018,"题目：计算 (5 + 8) × 9。
步骤1：先计算括号内 5 + 8 = 13。","题目：计算 (5 + 8) × 9。
步骤1：先计算括号内 5 + 8 = 13。",0,step_correct,paired_step_v2,计算 (5 + 8) × 9。,1,3,-1,none,117,
pe_v2_0018_incorrect_step1,pe_v2_0018,"题目：计算 (5 + 8) × 9。
步骤1：先计算括号内 5 + 8 = 11。","题目：计算 (5 + 8) × 9。
步骤1：先计算括号内 5 + 8 = 11。",1,step_incorrect,paired_step_v2,计算 (5 + 8) × 9。,1,3,-1,parentheses_addition_error,117,
pe_v2_0018_correct_step2,pe_v2_0018,"题目：计算 (5 + 8) × 9。
步骤1：先计算括号内 5 + 8 = 13。
步骤2：再计算 13 × 9 = 117。","题目：计算 (5 + 8) × 9。
步骤1：先计算括号内 5 + 8 = 13。
步骤2：再计算 13 × 9 = 117。",0,step_correct,paired_step_v2,计算 (5 + 8) × 9。,2,3,-1,none,117,
pe_v2_0018_incorrect_step2,pe_v2_0018,"题目：计算 (5 + 8) × 9。
步骤1：先计算括号内 5 + 8 = 13。
步骤2：再计算 13 × 9 = 111。","题目：计算 (5 + 8) × 9。
步骤1：先计算括号内 5 + 8 = 13。
步骤2：再计算 13 × 9 = 111。",1,step_incorrect,paired_step_v2,计算 (5 + 8) × 9。,2,3,-1,multiplication_after_parentheses_error,117,
pe_v2_0018_correct_step3,pe_v2_0018,"题目：计算 (5 + 8) × 9。
步骤1：先计算括号内 5 + 8 = 13。
步骤2：再计算 13 × 9 = 117。
答案：117。","题目：计算 (5 + 8) × 9。
步骤1：先计算括号内 5 + 8 = 13。
步骤2：再计算 13 × 9 = 117。
答案：117。",0,step_correct,paired_step_v2,计算 (5 + 8) × 9。,3,3,-1,none,117,
pe_v2_0018_incorrect_step3,pe_v2_0018,"题目：计算 (5 + 8) × 9。
步骤1：先计算括号内 5 + 8 = 13。
步骤2：再计算 13 × 9 = 117。
答案：112。","题目：计算 (5 + 8) × 9。
步骤1：先计算括号内 5 + 8 = 13。
步骤2：再计算 13 × 9 = 117。
答案：112。",1,step_incorrect,paired_step_v2,计算 (5 + 8) × 9。,3,3,-1,wrong_final_answer,117,
pe_v2_0019_correct_step1,pe_v2_0019,"题目：解方程 6x + 30 = 108。
步骤1：两边减去 30，得到 6x = 78。","题目：解方程 6x + 30 = 108。
步骤1：两边减去 30，得到 6x = 78。",0,step_correct,paired_step_v2,解方程 6x + 30 = 108。,1,3,-1,none,13,
pe_v2_0019_incorrect_step1,pe_v2_0019,"题目：解方程 6x + 30 = 108。
步骤1：两边减去 30，得到 6x = 82。","题目：解方程 6x + 30 = 108。
步骤1：两边减去 30，得到 6x = 82。",1,step_incorrect,paired_step_v2,解方程 6x + 30 = 108。,1,3,-1,subtraction_error,13,
pe_v2_0019_correct_step2,pe_v2_0019,"题目：解方程 6x + 30 = 108。
步骤1：两边减去 30，得到 6x = 78。
步骤2：两边除以 6，得到 x = 13。","题目：解方程 6x + 30 = 108。
步骤1：两边减去 30，得到 6x = 78。
步骤2：两边除以 6，得到 x = 13。",0,step_correct,paired_step_v2,解方程 6x + 30 = 108。,2,3,-1,none,13,
pe_v2_0019_incorrect_step2,pe_v2_0019,"题目：解方程 6x + 30 = 108。
步骤1：两边减去 30，得到 6x = 78。
步骤2：两边除以 6，得到 x = 15。","题目：解方程 6x + 30 = 108。
步骤1：两边减去 30，得到 6x = 78。
步骤2：两边除以 6，得到 x = 15。",1,step_incorrect,paired_step_v2,解方程 6x + 30 = 108。,2,3,-1,division_error,13,
pe_v2_0019_correct_step3,pe_v2_0019,"题目：解方程 6x + 30 = 108。
步骤1：两边减去 30，得到 6x = 78。
步骤2：两边除以 6，得到 x = 13。
答案：x = 13。","题目：解方程 6x + 30 = 108。
步骤1：两边减去 30，得到 6x = 78。
步骤2：两边除以 6，得到 x = 13。
答案：x = 13。",0,step_correct,paired_step_v2,解方程 6x + 30 = 108。,3,3,-1,none,13,
pe_v2_0019_incorrect_step3,pe_v2_0019,"题目：解方程 6x + 30 = 108。
步骤1：两边减去 30，得到 6x = 78。
步骤2：两边除以 6，得到 x = 13。
答案：x = 10。","题目：解方程 6x + 30 = 108。
步骤1：两边减去 30，得到 6x = 78。
步骤2：两边除以 6，得到 x = 13。
答案：x = 10。",1,step_incorrect,paired_step_v2,解方程 6x + 30 = 108。,3,3,-1,wrong_final_answer,13,
pe_v2_0020_correct_step1,pe_v2_0020,"题目：计算 25 + 50 + 10。
步骤1：先计算 25 + 50 = 75。","题目：计算 25 + 50 + 10。
步骤1：先计算 25 + 50 = 75。",0,step_correct,paired_step_v2,计算 25 + 50 + 10。,1,3,-1,none,85,
pe_v2_0020_incorrect_step1,pe_v2_0020,"题目：计算 25 + 50 + 10。
步骤1：先计算 25 + 50 = 77。","题目：计算 25 + 50 + 10。
步骤1：先计算 25 + 50 = 77。",1,step_incorrect,paired_step_v2,计算 25 + 50 + 10。,1,3,-1,first_addition_error,85,
pe_v2_0020_correct_step2,pe_v2_0020,"题目：计算 25 + 50 + 10。
步骤1：先计算 25 + 50 = 75。
步骤2：再计算 75 + 10 = 85。","题目：计算 25 + 50 + 10。
步骤1：先计算 25 + 50 = 75。
步骤2：再计算 75 + 10 = 85。",0,step_correct,paired_step_v2,计算 25 + 50 + 10。,2,3,-1,none,85,
pe_v2_0020_incorrect_step2,pe_v2_0020,"题目：计算 25 + 50 + 10。
步骤1：先计算 25 + 50 = 75。
步骤2：再计算 75 + 10 = 83。","题目：计算 25 + 50 + 10。
步骤1：先计算 25 + 50 = 75。
步骤2：再计算 75 + 10 = 83。",1,step_incorrect,paired_step_v2,计算 25 + 50 + 10。,2,3,-1,final_addition_error,85,
pe_v2_0020_correct_step3,pe_v2_0020,"题目：计算 25 + 50 + 10。
步骤1：先计算 25 + 50 = 75。
步骤2：再计算 75 + 10 = 85。
答案：85。","题目：计算 25 + 50 + 10。
步骤1：先计算 25 + 50 = 75。
步骤2：再计算 75 + 10 = 85。
答案：85。",0,step_correct,paired_step_v2,计算 25 + 50 + 10。,3,3,-1,none,85,
pe_v2_0020_incorrect_step3,pe_v2_0020,"题目：计算 25 + 50 + 10。
步骤1：先计算 25 + 50 = 75。
步骤2：再计算 75 + 10 = 85。
答案：90。","题目：计算 25 + 50 + 10。
步骤1：先计算 25 + 50 = 75。
步骤2：再计算 75 + 10 = 85。
答案：90。",1,step_incorrect,paired_step_v2,计算 25 + 50 + 10。,3,3,-1,wrong_final_answer,85,
pe_v2_0021_correct_step1,pe_v2_0021,"题目：计算 5 × 5 + 32。
步骤1：先计算 5 × 5 = 25。","题目：计算 5 × 5 + 32。
步骤1：先计算 5 × 5 = 25。",0,step_correct,paired_step_v2,计算 5 × 5 + 32。,1,3,-1,none,57,
pe_v2_0021_incorrect_step1,pe_v2_0021,"题目：计算 5 × 5 + 32。
步骤1：先计算 5 × 5 = 21。","题目：计算 5 × 5 + 32。
步骤1：先计算 5 × 5 = 21。",1,step_incorrect,paired_step_v2,计算 5 × 5 + 32。,1,3,-1,multiplication_error,57,
pe_v2_0021_correct_step2,pe_v2_0021,"题目：计算 5 × 5 + 32。
步骤1：先计算 5 × 5 = 25。
步骤2：再计算 25 + 32 = 57。","题目：计算 5 × 5 + 32。
步骤1：先计算 5 × 5 = 25。
步骤2：再计算 25 + 32 = 57。",0,step_correct,paired_step_v2,计算 5 × 5 + 32。,2,3,-1,none,57,
pe_v2_0021_incorrect_step2,pe_v2_0021,"题目：计算 5 × 5 + 32。
步骤1：先计算 5 × 5 = 25。
步骤2：再计算 25 + 32 = 61。","题目：计算 5 × 5 + 32。
步骤1：先计算 5 × 5 = 25。
步骤2：再计算 25 + 32 = 61。",1,step_incorrect,paired_step_v2,计算 5 × 5 + 32。,2,3,-1,addition_after_multiplication_error,57,
pe_v2_0021_correct_step3,pe_v2_0021,"题目：计算 5 × 5 + 32。
步骤1：先计算 5 × 5 = 25。
步骤2：再计算 25 + 32 = 57。
答案：57。","题目：计算 5 × 5 + 32。
步骤1：先计算 5 × 5 = 25。
步骤2：再计算 25 + 32 = 57。
答案：57。",0,step_correct,paired_step_v2,计算 5 × 5 + 32。,3,3,-1,none,57,
pe_v2_0021_incorrect_step3,pe_v2_0021,"题目：计算 5 × 5 + 32。
步骤1：先计算 5 × 5 = 25。
步骤2：再计算 25 + 32 = 57。
答案：61。","题目：计算 5 × 5 + 32。
步骤1：先计算 5 × 5 = 25。
步骤2：再计算 25 + 32 = 57。
答案：61。",1,step_incorrect,paired_step_v2,计算 5 × 5 + 32。,3,3,-1,wrong_final_answer,57,
pe_v2_0022_correct_step1,pe_v2_0022,"题目：计算 (7 + 21) × 8。
步骤1：先计算括号内 7 + 21 = 28。","题目：计算 (7 + 21) × 8。
步骤1：先计算括号内 7 + 21 = 28。",0,step_correct,paired_step_v2,计算 (7 + 21) × 8。,1,3,-1,none,224,
pe_v2_0022_incorrect_step1,pe_v2_0022,"题目：计算 (7 + 21) × 8。
步骤1：先计算括号内 7 + 21 = 25。","题目：计算 (7 + 21) × 8。
步骤1：先计算括号内 7 + 21 = 25。",1,step_incorrect,paired_step_v2,计算 (7 + 21) × 8。,1,3,-1,parentheses_addition_error,224,
pe_v2_0022_correct_step2,pe_v2_0022,"题目：计算 (7 + 21) × 8。
步骤1：先计算括号内 7 + 21 = 28。
步骤2：再计算 28 × 8 = 224。","题目：计算 (7 + 21) × 8。
步骤1：先计算括号内 7 + 21 = 28。
步骤2：再计算 28 × 8 = 224。",0,step_correct,paired_step_v2,计算 (7 + 21) × 8。,2,3,-1,none,224,
pe_v2_0022_incorrect_step2,pe_v2_0022,"题目：计算 (7 + 21) × 8。
步骤1：先计算括号内 7 + 21 = 28。
步骤2：再计算 28 × 8 = 220。","题目：计算 (7 + 21) × 8。
步骤1：先计算括号内 7 + 21 = 28。
步骤2：再计算 28 × 8 = 220。",1,step_incorrect,paired_step_v2,计算 (7 + 21) × 8。,2,3,-1,multiplication_after_parentheses_error,224,
pe_v2_0022_correct_step3,pe_v2_0022,"题目：计算 (7 + 21) × 8。
步骤1：先计算括号内 7 + 21 = 28。
步骤2：再计算 28 × 8 = 224。
答案：224。","题目：计算 (7 + 21) × 8。
步骤1：先计算括号内 7 + 21 = 28。
步骤2：再计算 28 × 8 = 224。
答案：224。",0,step_correct,paired_step_v2,计算 (7 + 21) × 8。,3,3,-1,none,224,
